1503.76 0.103809 9.85862 0.57503 -289.96 0.335222 -291.531 0.194888 14.901 0.113613 13.3298 0.0660509 -283.424 0.0660509 -283.424 0.0385053 -284.995 1589.83 0.0870769 29.1293
1502.82 0.126585 9.97653 0.560201 -292.966 0.318502 -294.537 0.180549 15.0639 0.102651 13.4927 0.05819 -286.375 0.05819 -286.375 0.0330839 -287.946 1589.72 0.088206 29.4617
1501.88 0.150828 10.0971 0.545933 -295.972 0.302486 -297.543 0.167104 15.2269 0.0925879 13.6557 0.0511488 -289.327 0.0511488 -289.327 0.0283402 -290.898 1589.61 0.0893474 29.7941
1500.94 0.176301 10.2195 0.532194 -298.978 0.287144 -300.549 0.154503 15.3899 0.0833617 13.8187 0.0448543 -292.278 0.0448543 -292.278 0.024201 -293.849 1589.51 0.0905011 30.1264
                 1589.4 0.0916672 30.4588
                 1589.3 0.0928458 30.7912
                 1589.19 0.0940371 31.1235
                 1589.09 0.0952411 31.4559
                 1588.98 0.0964579 31.7883
                 1588.88 0.0976876 32.1206
                 1588.77 0.0989304 32.453
                 1588.67 0.100186 32.7854
                 1588.56 0.101456 33.1177
                 1588.46 0.102738 33.4501
                 1588.35 0.104034 33.7825
                 1588.25 0.105344 34.1148
                 1588.14 0.106667 34.4472
                 1588.04 0.108004 34.7796
                 1587.93 0.109355 35.1119
                 1587.83 0.11072 35.4443
                 1587.72 0.112099 35.7767
                 1587.62 0.113492 36.109
                 1587.51 0.1149 36.4414
                 1587.41 0.116322 36.7738
                 1587.3 0.117759 37.1061
                 1587.2 0.11921 37.4385
                 1587.09 0.120676 37.7709
                 1586.99 0.122158 38.1032
                 1586.88 0.123654 38.4356
                 1586.78 0.125165 38.768
                 1586.67 0.126691 39.1003
                 1586.57 0.128233 39.4327
                 1586.46 0.12979 39.7651
                 1586.36 0.131363 40.0974
                 1586.25 0.132952 40.4298
                 1586.15 0.134556 40.7621
                 1586.04 0.136176 41.0945
                 1585.94 0.137813 41.4269
                 1585.83 0.139465 41.7592
                 1585.73 0.141134 42.0916
                 1585.62 0.14282 42.424
                 1585.52 0.144521 42.7563
                 1585.41 0.14624 43.0887
                 1585.31 0.147975 43.4211
                 1585.2 0.149727 43.7534
                 1585.1 0.151496 44.0858
                 1585.0 0.153277 44.4182
                 1584.89 0.154962 44.7505
                 1584.79 0.156662 45.0829
                 1584.68 0.158376 45.4153
                 1584.58 0.160105 45.7476
                 1584.47 0.16185 46.08
                 1584.37 0.163609 46.4124
                 1584.26 0.165384 46.7447
                 1584.16 0.167174 47.0771
                 1584.05 0.168979 47.4094
                 1583.95 0.1708 47.7418
                 1583.84 0.172637 48.0742
                 1583.74 0.174489 48.4065
                 1583.64 0.176357 48.7389
                 1583.53 0.178241 49.0713
                 1583.43 0.18014 49.4036
                 1583.32 0.182056 49.736
                 1583.22 0.183988 50.0683
                 1583.11 0.185936 50.4007
                 1583.01 0.1879 50.7331
                 1582.9 0.189881 51.0654
                 1582.8 0.191878 51.3978
                 1582.7 0.193892 51.7302
                 1582.59 0.195922 52.0625
                 1582.49 0.197969 52.3949
                 1582.38 0.200033 52.7272
                 1582.28 0.202114 53.0596
                 1582.17 0.204212 53.392
                 1582.07 0.206327 53.7243
                 1581.97 0.208459 54.0567
                 1581.86 0.210609 54.3891
                 1581.76 0.212776 54.7214
                 1581.65 0.21496 55.0538
                 1581.55 0.217162 55.3861
                 1581.44 0.219381 55.7185
                 1581.34 0.221618 56.0509
                 1581.24 0.223874 56.3832
